case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_90,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_90.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_90.step,150,10,1500.0,"[0.0, 171.95320295336293, 437.62573388674537, 567.0710412199902, 888.8835884089103, 955.7861280388322, 1022.74331060553, 1160.30364151582, 1194.6782874200735, 1288.542143866146, 1500.0]","[9.936369825687649, 24.898359229984436, 27.946774409381774, 19.053523882744912, -35.74820734697255, -2.2479800396075404, 9.306536173884773, -22.899056507149357, -41.17033641179012, -24.876871121155776, -4.059503844062505]",169.8727396513753,0.1
channel_91,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_91.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_91.step,150,10,1500.0,"[0.0, 111.69502557784118, 154.43239073982733, 318.32068976489575, 575.7993902305218, 615.0140933941101, 678.7565621303222, 710.0007293272437, 925.2414677545046, 1467.8551970370547, 1500.0]","[23.67173670990732, 42.3181415312859, 36.531199693600044, 42.363914507659175, 4.529115512787541, -37.96594741031505, 31.481027802453255, 10.244543022811044, 10.326306976946015, -7.4471751127182415, 6.465777886899822]",197.34347341981464,0.1
channel_92,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_92.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_92.step,150,10,1500.0,"[0.0, 69.2196546678418, 469.92307806792087, 512.5877202735077, 686.8635399043685, 959.9196852364264, 1047.0156165105107, 1197.0796419874728, 1316.4642431407858, 1413.653088788924, 1500.0]","[-11.791030202968955, -29.267335239029542, -25.23783670181178, -3.246994250095497, 39.83115602829041, 21.073171118482634, -25.628062663876516, 32.36050200770083, -10.9619529291287, 31.654996447726674, -23.247036181698213]",126.41793959406209,0.1
channel_93,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_93.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_93.step,150,10,1500.0,"[0.0, 344.1092481428575, 580.5018638148057, 623.3797582174401, 801.9833547041904, 952.3009544968422, 1082.222623508051, 1123.122936748822, 1293.3416234937808, 1427.8356215058009, 1500.0]","[-2.2224943904756245, 22.839361167956014, -19.338983962633012, -14.845781024537875, 31.112946058227493, 1.8064721035339275, 30.845877192582492, -4.824945707066149, 40.7677645404093, 13.571513074596304, -34.56910212126755]",145.55501121904877,0.1
channel_94,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_94.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_94.step,150,10,1500.0,"[0.0, 505.8534081176069, 617.5675162424087, 680.5934981672359, 738.4749964426156, 908.5718143379838, 942.5068451986318, 1048.446797499791, 1219.314395268954, 1407.4873500252356, 1500.0]","[1.968879121997034, -19.83273038077228, -42.116076955964054, 10.294749588166717, -11.36537974058838, 13.620149886604175, -35.21997262761584, -43.76003802353547, -22.653517690323653, -3.9107409305353045, -9.533522324837946]",153.93775824399404,0.1
channel_95,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_95.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_95.step,150,10,1500.0,"[0.0, 267.8497679531862, 323.6209986651319, 429.06278523117214, 630.4478573807174, 681.7584680657327, 916.7567828750625, 1106.6759095415641, 1362.0041777980077, 1408.8464214135668, 1500.0]","[39.816382572767026, -42.995806143336, 9.12354865302131, 23.745966055952223, -19.36731702150995, 25.8800026376895, 11.911954568967111, 38.6246369043963, 43.29043302183955, -41.18884974011657, -4.95560150756944]",229.63276514553405,0.1
channel_96,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_96.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_96.step,150,10,1500.0,"[0.0, 103.770287216628, 190.98015874079044, 289.1413403835594, 548.2063943407296, 582.6904778093074, 894.647813614117, 968.2363456394673, 1041.0271115252979, 1216.9305274896894, 1500.0]","[-2.261084717186648, -33.21708190681508, -40.3450657500248, 40.08749151959536, -21.07715280524409, 0.3657515908095803, -36.83684105190282, -6.871039150445547, 38.70949673251117, 0.2171694267844515, 42.40216366220952]",145.47783056562673,0.1
channel_97,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_97.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_97.step,150,10,1500.0,"[0.0, 121.35567536964282, 197.89082013685174, 365.79887213712954, 523.6334016997077, 570.3640354826088, 755.6248349207278, 834.8564725045184, 1158.5090958202006, 1390.9248592413176, 1500.0]","[-17.87394269518329, -42.2037359937144, -9.734606108095257, -26.98349124736264, 16.203144186710226, -28.681068711073287, 15.733147716528272, -21.28721146296141, -13.030394929092019, -13.602541315824226, 19.50765751472484]",114.25211460963341,0.1
channel_98,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_98.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_98.step,150,10,1500.0,"[0.0, 172.67889348425769, 241.31295990961894, 537.9145916059165, 793.8777106816451, 852.4541628563411, 900.991238560697, 1086.7938377147627, 1121.4409478292766, 1193.5859483028153, 1500.0]","[-33.23233679613133, 27.624980191863216, 39.32165593178583, 9.587889036715026, 18.932327282054636, 19.22279489166756, 44.352716154340044, -14.261556401853941, -30.342910388156774, 1.7250511422889332, 2.992482884853743]",83.53532640773733,0.1
channel_99,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel/channel_99.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel/channel_99.step,150,10,1500.0,"[0.0, 219.26210425811902, 763.9211420418948, 808.9469381819555, 918.4016726676117, 1010.7269215223507, 1066.6511805176729, 1173.0596219711463, 1315.2635689649208, 1460.8118063620755, 1500.0]","[-19.858066902564378, -27.635243715586608, -10.924116530893329, -10.334903637962768, -14.489303345740883, -15.48685048223664, -36.92418500328739, -42.7315547586454, -26.809712985918008, 23.098448467495388, 44.17287889960099]",110.28386619487124,0.1
