case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_188,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_188.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_188.step,0.1,10,1.0,"[0.0, 0.20500161153700414, 0.33366394843994296, 0.3570255526471524, 0.48488806920441097, 0.6624777625633828, 0.7185349751965519, 0.7885579727262861, 0.8207792151486095, 0.8731163974366687, 1.0]","[0.0, -0.004691071629639679, -0.001035637646351879, 0.004451482876707727, -0.004491192654549855, 0.002497057510446368, -0.002423873838179636, 0.0036660883215367257, 0.0024606797895936512, 0.0038570517085836295, 0.0]",0.1,1.0
channel_189,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_189.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_189.step,0.1,10,1.0,"[0.0, 0.04734459214667827, 0.07845035988113418, 0.30881863274618704, 0.3448379747019497, 0.38373769404187913, 0.4040067115745679, 0.6559464346848303, 0.75521549100721, 0.8790218007538881, 1.0]","[0.0, 0.00031612918695439387, -0.00023866178909589652, -0.0005046775887647915, 0.0014043921210364135, -0.0029846502460761687, 0.0038805869501486977, 0.0031175237121926526, -0.0015043638854796617, 0.0007860929681252436, 0.0]",0.1,1.0
channel_190,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_190.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_190.step,0.1,10,1.0,"[0.0, 0.04640995925689417, 0.4132922176298555, 0.6440689488141924, 0.7257726148701882, 0.7837895722067239, 0.83177492144328, 0.8971302612833727, 0.9314886981812187, 0.9757052806500679, 1.0]","[0.0, 0.004898230692048736, -0.004259423166309265, -0.003674579190485865, 0.0032725459559073654, 0.0008024021674294312, 0.0027441720456933246, 0.0013091200777265504, 0.003821750703289481, 0.001384675277647406, 0.0]",0.1,1.0
channel_191,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_191.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_191.step,0.1,10,1.0,"[0.0, 0.07574364061735764, 0.3834247340503043, 0.5316304560998212, 0.5790793377161662, 0.6535515525951796, 0.6903663317966167, 0.806784125816965, 0.8478854578123827, 0.9230106765207963, 1.0]","[0.0, 0.003420701517722398, -0.0016979870440226867, 0.001860498695059002, 0.0035640963065573933, -0.004222553330749579, 0.00265024405178043, -0.0019233453362097002, -0.0028337763581595737, 0.0018890145245297222, 0.0]",0.1,1.0
channel_192,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_192.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_192.step,0.1,10,1.0,"[0.0, 0.1490661724181378, 0.298550128053955, 0.43009488290856446, 0.4831793208148563, 0.5573447136953567, 0.641088425239879, 0.7295609317336863, 0.8727362483774354, 0.9260782487912002, 1.0]","[0.0, 0.0017475035638022333, 0.0018258812221688316, -0.004259294472612938, -0.0005316115758584742, -0.0009096486795427032, -0.004132885163568009, -0.0027763207210318936, -0.0005903736820196325, 0.0024290630985808227, 0.0]",0.1,1.0
channel_193,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_193.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_193.step,0.1,10,1.0,"[0.0, 0.059000070447377644, 0.2642522649675599, 0.42062965410188197, 0.4868111591501606, 0.5765574356642384, 0.6552348881289801, 0.7850279330037444, 0.8601722132268689, 0.9239233732969835, 1.0]","[0.0, 0.001019969635275295, 0.0023751513729772583, -0.004281496645137658, 0.00015687438521972113, -0.00018408410793956543, 0.004216849842375706, -6.493419563658939e-05, -0.0003167946530566899, 0.004621999885347021, 0.0]",0.1,1.0
channel_194,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_194.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_194.step,0.1,10,1.0,"[0.0, 0.14029469806137082, 0.1781592195736001, 0.26427072262891715, 0.2927384916109102, 0.3128789090945064, 0.40679353917924654, 0.8320787145715104, 0.9173270075958161, 0.9448111361938344, 1.0]","[0.0, -0.0034571687458652407, 0.004410762847646974, -0.003326350003558208, 0.0012663921769748157, -0.0017376163783594327, 0.0014156132596435224, -0.0008774140353592485, 0.0025964305230639475, -0.002693208746721422, 0.0]",0.1,1.0
channel_195,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_195.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_195.step,0.1,10,1.0,"[0.0, 0.05383752897576323, 0.12532006901169604, 0.20430261976781702, 0.24269847151507726, 0.32652443000827985, 0.4524270947669997, 0.49628919293067797, 0.687083647402809, 0.8487825636379744, 1.0]","[0.0, 0.0035997054370160604, 0.004329334584535053, -0.0029613937267045616, 0.0002854172894245291, 0.0033283705466151236, -0.001967979233654084, -0.0006019095751953326, 0.0048562110151200814, 0.00485046696720871, 0.0]",0.1,1.0
channel_196,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_196.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_196.step,0.1,10,1.0,"[0.0, 0.07386961474780523, 0.3302004449562963, 0.39107816259927863, 0.4565942998670631, 0.6194890704957012, 0.6928305129674329, 0.7678424353423459, 0.8596563564016676, 0.9043581560579346, 1.0]","[0.0, -0.001664500735216447, -0.0016932300305364748, -0.0037277403810817207, -0.003112877899710808, 0.0035052087892135774, -0.0005371766141955845, -0.0027213221344716625, 0.002593411000223875, 0.0005398112581685944, 0.0]",0.1,1.0
channel_197,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_197.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_197.step,0.1,10,1.0,"[0.0, 0.028556650675427796, 0.13830518749287865, 0.22463725811223106, 0.3484126213156271, 0.4016433341707897, 0.4518137290726682, 0.4870576246610039, 0.7109781189435729, 0.7356462349328852, 1.0]","[0.0, -0.0034460288074272443, 0.0010656633519542979, -0.0005531197198925435, -0.0005714847876809748, -0.004282028576399542, 0.0030275225021221576, 0.003930524847532526, -0.004889833326157716, -0.003213958243028823, 0.0]",0.1,1.0
channel_198,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_198.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_198.step,0.1,10,1.0,"[0.0, 0.05862645320383394, 0.23587159977615593, 0.27591383375793416, 0.3124317231530961, 0.5882386941575557, 0.642431061650898, 0.696785624290216, 0.8246234582902517, 0.9365307898029019, 1.0]","[0.0, -0.00022767090024203556, -0.0014033370633338908, -0.0027558410732531373, -0.0045403675065986, -0.0014778750643487585, 0.0021140934770974232, -0.004815621971248063, -0.0006082148679406527, 0.0014400940144986846, 0.0]",0.1,1.0
channel_199,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_199.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_199.step,0.1,10,1.0,"[0.0, 0.04165343307922964, 0.06913668939051434, 0.40558201266908867, 0.5250339422675059, 0.560262244399073, 0.6735909930521119, 0.824197224711452, 0.9147774916297357, 0.9376458659557769, 1.0]","[0.0, -0.00045105598267361144, -0.0008606968094539919, -0.003233330186728384, 0.003244155426834929, 0.004256866687367246, -0.0029865168094728484, 0.004295729155672218, -0.004821390408248193, 0.0042496247270694554, 0.0]",0.1,1.0
