case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_88,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_88.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_88.step,0.1,10,1.0,"[0.0, 0.2827068824575577, 0.3380146300750609, 0.43537051382550074, 0.4647571446135374, 0.5587400382157357, 0.6277300564749, 0.6495364504474835, 0.7355865280625269, 0.9796614255287874, 1.0]","[0.0, 0.0009916448732114605, -0.0003810391073546136, 0.0011582739288114683, -0.0024904840719418304, -0.0025574599523957016, 0.0010323987449577347, 0.00043040956203584373, -0.003192415875907854, -0.00043114688408353846, 0.0]",0.1,1.0
channel_89,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_89.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_89.step,0.1,10,1.0,"[0.0, 0.039076140430441865, 0.07430272367134214, 0.12018050796653301, 0.18592903262108224, 0.30046180151601154, 0.6979245770323694, 0.7388210932116422, 0.8197346963747237, 0.9012098318950628, 1.0]","[0.0, 0.003947412679766374, 0.0034799795379628594, -0.00046614398656148835, 0.002001058751695509, -0.003644637101590251, -0.00423897931514353, -0.0006363982315470609, -0.003159351605978412, 0.002960194890430234, 0.0]",0.1,1.0
channel_90,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_90.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_90.step,0.1,10,1.0,"[0.0, 0.040196735278415566, 0.0924358787988358, 0.21440099034073373, 0.3721481179579232, 0.39859181042367864, 0.41983071335744715, 0.6698898789436709, 0.7483526128076237, 0.8189762168419892, 1.0]","[0.0, -0.0027586309438745534, 0.003402620478413526, 0.0014200525018289922, -0.0027445453598464956, -0.004502189740851088, 0.003874392625092399, -0.0026830923876312147, 0.0009046465451355117, 0.004456454174749533, 0.0]",0.1,1.0
channel_91,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_91.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_91.step,0.1,10,1.0,"[0.0, 0.17886930856769467, 0.34287544815877924, 0.4285320208950648, 0.5024991489960908, 0.5230662948732564, 0.6605279412001221, 0.8302176757406403, 0.8742211763156607, 0.9229154469808482, 1.0]","[0.0, -0.0036318467101573767, -0.00411223188850882, 0.004891075454519486, 0.0024564282424639396, 0.0010055200912576301, -0.0018269861586056803, -0.004690812167758532, -0.0012863945121454915, -0.0033651328177659676, 0.0]",0.1,1.0
channel_92,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_92.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_92.step,0.1,10,1.0,"[0.0, 0.07316944859634708, 0.14815512554110266, 0.33624885968552076, 0.3691632458326923, 0.44274270498551593, 0.5723148169029815, 0.7194887724994014, 0.8814630712060492, 0.9669159112312548, 1.0]","[0.0, -0.0044810746234565475, -0.0029599377686116784, -0.003665828062002003, 0.0046043707000028335, 0.004377186568709517, -0.004977919491468182, 0.0017634883178073695, 0.0040673237750789674, -0.004904116599212645, 0.0]",0.1,1.0
channel_93,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_93.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_93.step,0.1,10,1.0,"[0.0, 0.09490287060825829, 0.12734317013229343, 0.22090475670139376, 0.2806585276811404, 0.36548912330764105, 0.5430374190839972, 0.5803403025259605, 0.6453445356341312, 0.9561123247340204, 1.0]","[0.0, 0.00038246509067382806, 0.0010321397868703966, 0.003291832233760575, 0.0039977939563946765, 0.0013543120870801988, 0.0007669163584139794, 0.003436571913537006, 0.0029996605923745343, -0.0005013774162700305, 0.0]",0.1,1.0
channel_94,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_94.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_94.step,0.1,10,1.0,"[0.0, 0.04714011035722687, 0.16375336283899078, 0.2555720386822983, 0.3129612072790118, 0.47609906856855644, 0.5719951622217869, 0.6675698050550409, 0.7599842084907111, 0.7802422738256826, 1.0]","[0.0, -0.002837379820204536, -0.0032365092186467685, -0.0010895439371533854, 0.0033863958263724535, -0.0034259776668873095, -0.0010680326376377091, 0.0011384759032250806, -0.000835260537417103, -0.003114856217507728, 0.0]",0.1,1.0
channel_95,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_95.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_95.step,0.1,10,1.0,"[0.0, 0.041384017068387166, 0.18316846746241722, 0.37670501183066996, 0.4634760574357989, 0.5330669865891393, 0.6695390561839223, 0.7042165798263817, 0.8572367887705523, 0.9481490677535601, 1.0]","[0.0, -0.0025327803643025843, -0.0029486118531638246, -0.0004858494149491523, -0.0022263991372963735, -0.002789202744978379, 0.002125056942485039, 0.0035230552246649158, 0.0045727942139032265, -0.0018858754530275538, 0.0]",0.1,1.0
channel_96,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_96.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_96.step,0.1,10,1.0,"[0.0, 0.12949687301375745, 0.18955675494832103, 0.2098800792286002, 0.36998055690919684, 0.4126036414385707, 0.5583580814553369, 0.773189961564563, 0.848267623690838, 0.8791919508828048, 1.0]","[0.0, 0.0010982561695516441, -0.0040381250014429, -0.0025062084572993098, -0.002682163777010483, -0.0028798872860183594, 9.395549339450554e-05, 0.002332792578120646, -0.0031194500842828803, 0.0005533305291681298, 0.0]",0.1,1.0
channel_97,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_97.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_97.step,0.1,10,1.0,"[0.0, 0.05838676647784793, 0.12067422789409696, 0.26890450136343413, 0.5379788910333118, 0.7103125066130411, 0.7563489240259152, 0.8170790107589766, 0.8779137211802466, 0.9343416993384611, 1.0]","[0.0, 0.004187217501663303, -0.002301097753801127, -0.0035311036830047845, -0.0010570896165182754, -0.0031227750512138304, 0.0034373773735710423, -0.0008504498730133947, 0.0030338001377072585, -0.003652239474891736, 0.0]",0.1,1.0
channel_98,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_98.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_98.step,0.1,10,1.0,"[0.0, 0.0436002961960416, 0.22278580987643498, 0.30928332351458504, 0.34793288100222963, 0.46871828881355226, 0.6161628292955569, 0.6613671556137666, 0.7199257106173692, 0.8457849017767471, 1.0]","[0.0, 0.003651277274261795, -0.00010402699277915241, -9.516530464364313e-05, 0.003361959644132292, 0.003523369684705017, -0.002446673444034421, -0.004071314781078226, 0.0029859965431137305, 0.0037871619490039542, 0.0]",0.1,1.0
channel_99,/home/hantianl/Documents/PIDIF/2d_geometry_specs/channel_water/channel_99.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/channel_water/channel_99.step,0.1,10,1.0,"[0.0, 0.09518775743939223, 0.12762276971420292, 0.1845498644456074, 0.2689501048470105, 0.3771410788926246, 0.42798099167919024, 0.46537872639599914, 0.641070945097307, 0.8937111481363669, 1.0]","[0.0, -0.0028842084054711754, -0.0047055162770955755, -0.002037639635264145, 0.0009753261060992417, 0.004358389025240664, 0.0013655916574607536, 0.0038095056696774484, -0.004926152839243828, 0.003732083017632405, 0.0]",0.1,1.0
