case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_88,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_88.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_88.step,150,10,1500.0,"[0.0, 141.71508445060817, 286.9287207740089, 467.3314448871237, 549.0653970790672, 737.4850908934184, 814.0443457235548, 929.1471360094557, 1024.8236772722244, 1070.2609618576007, 1500.0]","[-1.611529842586755, -8.163966403414985, 7.780233000671622, 1.619433774505783, -14.365319657301196, -5.509156279898544, -9.689957666359769, 4.676185829485217, -6.749068781092415, -13.051596623701691, -13.351950324069922]",146.7769403148265,0.1
channel_89,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_89.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_89.step,150,10,1500.0,"[0.0, 213.74604436490037, 247.95233000916772, 498.13146362060706, 553.125182396643, 789.4943220896598, 1002.475336144057, 1190.1712851091988, 1225.7500943449584, 1318.1258591776673, 1500.0]","[-14.669499978473146, -9.641874729086467, 12.117125663864364, 1.4848083840017452, -10.498812652553696, -8.916286421725236, 4.799587327113425, 6.74450466740619, 2.982804257398058, 13.594451397375774, -0.17809189014668902]",120.66100004305372,0.1
channel_90,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_90.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_90.step,150,10,1500.0,"[0.0, 171.95320295336293, 437.62573388674537, 567.0710412199902, 888.8835884089103, 955.7861280388322, 1022.74331060553, 1160.30364151582, 1194.6782874200735, 1288.542143866146, 1500.0]","[3.312123275229215, 8.299453076661479, 9.315591469793926, 6.351174627581635, -11.916069115657518, -0.7493266798691796, 3.10217872462826, -7.633018835716452, -13.723445470596705, -8.292290373718593, -1.3531679480208343]",156.62424655045845,0.1
channel_91,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_91.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_91.step,150,10,1500.0,"[0.0, 111.69502557784118, 154.43239073982733, 318.32068976489575, 575.7993902305218, 615.0140933941101, 678.7565621303222, 710.0007293272437, 925.2414677545046, 1467.8551970370547, 1500.0]","[7.8905789033024405, 14.106047177095302, 12.177066564533348, 14.121304835886392, 1.5097051709291804, -12.655315803438352, 10.493675934151085, 3.414847674270348, 3.4421023256486727, -2.4823917042394132, 2.1552592956332752]",165.78115780660488,0.1
channel_92,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_92.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_92.step,150,10,1500.0,"[0.0, 69.2196546678418, 469.92307806792087, 512.5877202735077, 686.8635399043685, 959.9196852364264, 1047.0156165105107, 1197.0796419874728, 1316.4642431407858, 1413.653088788924, 1500.0]","[-3.930343400989651, -9.755778413009848, -8.41261223393726, -1.0823314166984979, 13.277052009430136, 7.024390372827543, -8.542687554625505, 10.786834002566941, -3.6539843097095677, 10.551665482575558, -7.749012060566072]",142.13931319802072,0.1
channel_93,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_93.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_93.step,150,10,1500.0,"[0.0, 344.1092481428575, 580.5018638148057, 623.3797582174401, 801.9833547041904, 952.3009544968422, 1082.222623508051, 1123.122936748822, 1293.3416234937808, 1427.8356215058009, 1500.0]","[-0.740831463491876, 7.61312038931867, -6.446327987544336, -4.948593674845958, 10.370982019409166, 0.6021573678446419, 10.281959064194162, -1.6083152356887158, 13.589254846803101, 4.523837691532101, -11.523034040422518]",148.51833707301626,0.1
channel_94,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_94.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_94.step,150,10,1500.0,"[0.0, 505.8534081176069, 617.5675162424087, 680.5934981672359, 738.4749964426156, 908.5718143379838, 942.5068451986318, 1048.446797499791, 1219.314395268954, 1407.4873500252356, 1500.0]","[0.6562930406656768, -6.610910126924093, -14.038692318654684, 3.4315831960555734, -3.7884599135294597, 4.540049962201394, -11.739990875871946, -14.58667934117849, -7.5511725634412175, -1.3035803101784342, -3.177840774945981]",151.31258608133135,0.1
channel_95,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_95.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_95.step,150,10,1500.0,"[0.0, 267.8497679531862, 323.6209986651319, 429.06278523117214, 630.4478573807174, 681.7584680657327, 916.7567828750625, 1106.6759095415641, 1362.0041777980077, 1408.8464214135668, 1500.0]","[13.272127524255676, -14.331935381112, 3.0411828843404365, 7.915322018650741, -6.455772340503318, 8.626667545896503, 3.970651522989037, 12.874878968132101, 14.430144340613186, -13.729616580038856, -1.6518671691898135]",176.54425504851133,0.1
channel_96,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_96.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_96.step,150,10,1500.0,"[0.0, 103.770287216628, 190.98015874079044, 289.1413403835594, 548.2063943407296, 582.6904778093074, 894.647813614117, 968.2363456394673, 1041.0271115252979, 1216.9305274896894, 1500.0]","[-0.7536949057288833, -11.07236063560503, -13.448355250008268, 13.362497173198456, -7.025717601748029, 0.12191719693652736, -12.278947017300942, -2.2903463834818485, 12.90316557750372, 0.07238980892815228, 14.134054554069838]",148.49261018854224,0.1
channel_97,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_97.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_97.step,150,10,1500.0,"[0.0, 121.35567536964282, 197.89082013685174, 365.79887213712954, 523.6334016997077, 570.3640354826088, 755.6248349207278, 834.8564725045184, 1158.5090958202006, 1390.9248592413176, 1500.0]","[-5.95798089839443, -14.067911997904801, -3.244868702698419, -8.994497082454213, 5.401048062236743, -9.560356237024429, 5.2443825721760895, -7.095737154320469, -4.343464976364007, -4.534180438608075, 6.50255250490828]",138.08403820321115,0.1
channel_98,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_98.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_98.step,150,10,1500.0,"[0.0, 172.67889348425769, 241.31295990961894, 537.9145916059165, 793.8777106816451, 852.4541628563411, 900.991238560697, 1086.7938377147627, 1121.4409478292766, 1193.5859483028153, 1500.0]","[-11.077445598710442, 9.20832673062107, 13.107218643928611, 3.195963012238341, 6.3107757606848764, 6.4075982972225205, 14.784238718113347, -4.753852133951314, -10.114303462718926, 0.575017047429645, 0.9974942949512471]",127.8451088025791,0.1
channel_99,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_smooth/channel_99.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_smooth/channel_99.step,150,10,1500.0,"[0.0, 219.26210425811902, 763.9211420418948, 808.9469381819555, 918.4016726676117, 1010.7269215223507, 1066.6511805176729, 1173.0596219711463, 1315.2635689649208, 1460.8118063620755, 1500.0]","[-6.619355634188125, -9.211747905195537, -3.641372176964442, -3.4449678793209237, -4.8297677819136275, -5.1622834940788795, -12.308061667762463, -14.243851586215134, -8.936570995306003, 7.69948282249846, 14.724292966533664]",136.76128873162372,0.1
