case,geometry_spec,target_geometry_file,L_mm,AR,channel_length_mm,x_points_mm,deltas_mm,inlet_height_mm,Uin_mps
channel_82,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_82.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_82.step,0.1,10,1.0,"[0.0, 0.10540464589145887, 0.19079256412025639, 0.2150526768561996, 0.27016337890775066, 0.4565124343637058, 0.5235752616471228, 0.5949884508298361, 0.6305889051516094, 0.8554934555199827, 1.0]","[0.004218975064992005, -0.0016783695229654842, -0.003308652926171443, -0.0028822783653368973, -0.004099986089549102, -0.0037988936989861574, -0.004286954658151547, 0.004898230692048736, -0.004259423166309265, -0.003674579190485865, 0.0032725459559073654]",0.108437950129984,0.1
channel_83,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_83.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_83.step,0.1,10,1.0,"[0.0, 0.0673300608727779, 0.16606329650930096, 0.29185464258011146, 0.3535841668750463, 0.4556519489133448, 0.5203985997946804, 0.771326564140744, 0.8942401274101107, 0.9362739506259421, 1.0]","[-0.003302858949014394, 0.0029657172980269153, -0.0023929621866405544, -0.003464684536629526, -0.0025364775821677325, 0.003420701517722398, -0.0016979870440226867, 0.001860498695059002, 0.0035640963065573933, -0.004222553330749579, 0.00265024405178043]",0.0933942821019712,0.1
channel_84,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_84.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_84.step,0.1,10,1.0,"[0.0, 0.10695254000329499, 0.143443940584601, 0.38207389790978585, 0.5067010693780739, 0.6316669157720513, 0.742090393697405, 0.7889102109500555, 0.8528192518891118, 0.9244929330159303, 1.0]","[0.0012354636964274591, -0.00364920207782476, 0.0019354046958671963, 0.0017475035638022333, 0.0018258812221688316, -0.004259294472612938, -0.0005316115758584742, -0.0009096486795427032, -0.004132885163568009, -0.0027763207210318936, -0.0005903736820196325]",0.10247092739285493,0.1
channel_85,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_85.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_85.step,0.1,10,1.0,"[0.0, 0.16321090144418726, 0.2176429707031815, 0.4011969417327001, 0.5416007167558687, 0.6023730733712872, 0.6839501063340871, 0.7557547847367432, 0.8726879872135079, 0.9413733268577515, 1.0]","[0.00028657538108290987, 0.001019969635275295, 0.0023751513729772583, -0.004281496645137658, 0.00015687438521972113, -0.00018408410793956543, 0.004216849842375706, -6.493419563658939e-05, -0.0003167946530566899, 0.004621999885347021, -0.0004942353639911844]",0.10057315076216583,0.1
channel_86,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_86.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_86.step,0.1,10,1.0,"[0.0, 0.04040556098112322, 0.13592072696110707, 0.16559294662945018, 0.18575333701675367, 0.29018154241586464, 0.7731142526790937, 0.8676434261198841, 0.8961920929505567, 0.9563862009070228, 1.0]","[0.004410762847646974, -0.003326350003558208, 0.0012663921769748157, -0.0017376163783594327, 0.0014156132596435224, -0.0008774140353592485, 0.0025964305230639475, -0.002693208746721422, 0.004057918529142602, 2.0964931335210393e-06, 0.002560931477128529]",0.10882152569529396,0.1
channel_87,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_87.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_87.step,0.1,10,1.0,"[0.0, 0.03628261899047462, 0.11277653827863399, 0.22651358095723764, 0.2676345085473582, 0.43880886383481355, 0.5842300455294313, 0.7203738126430099, 0.8383814050427191, 0.9333398261855015, 1.0]","[0.0002854172894245291, 0.0033283705466151236, -0.001967979233654084, -0.0006019095751953326, 0.0048562110151200814, 0.00485046696720871, 0.004061068107651817, 0.002984483448280577, -0.002308694992771943, -0.0017914992593281256, 0.00047282841204874734]",0.10057083457884905,0.1
channel_88,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_88.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_88.step,0.1,10,1.0,"[0.0, 0.0944767229670721, 0.1912858138493393, 0.3115542965914158, 0.3660435980527114, 0.4916567272622788, 0.5426962304823697, 0.6194314240063037, 0.6832157848481494, 0.713507307905067, 1.0]","[-0.0005371766141955845, -0.0027213221344716625, 0.002593411000223875, 0.0005398112581685944, -0.004788439885767066, -0.0018363854266328487, -0.0032299858887865902, 0.0015587286098284062, -0.002249689593697472, -0.004350532207900565, -0.004450650108023309]",0.09892564677160884,0.1
channel_89,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_89.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_89.step,0.1,10,1.0,"[0.0, 0.1424973629099336, 0.16530155333944518, 0.3320876424137381, 0.36875012159776205, 0.5263295480597732, 0.6683168907627046, 0.7934475234061324, 0.8171667295633056, 0.8787505727851116, 1.0]","[-0.004889833326157716, -0.003213958243028823, 0.00403904188795479, 0.000494936128000582, -0.0034996042175178994, -0.002972095473908412, 0.001599862442371142, 0.002248168222468731, 0.0009942680857993524, 0.004531483799125258, -5.936396338222967e-05]",0.09022033334768456,0.1
channel_90,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_90.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_90.step,0.1,10,1.0,"[0.0, 0.11463546863557529, 0.2917504892578302, 0.37804736081332674, 0.5925890589392735, 0.637190752025888, 0.68182887373702, 0.7735357610105466, 0.7964521916133823, 0.8590280959107639, 1.0]","[0.0011040410917430724, 0.002766484358887159, 0.0031051971565979764, 0.002117058209193879, -0.0039720230385525065, -0.0002497755599563936, 0.0010340595748760863, -0.0025443396119054842, -0.0045744818235322355, -0.0027640967912395315, -0.00045105598267361144]",0.10220808218348615,0.1
channel_91,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_91.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_91.step,0.1,10,1.0,"[0.0, 0.07446335038522744, 0.10295492715988488, 0.21221379317659714, 0.3838662601536812, 0.4100093955960734, 0.4525043747535482, 0.47333381955149584, 0.6168276451696697, 0.9785701313580364, 1.0]","[0.0026301929677674816, 0.004702015725698436, 0.004059022188177785, 0.00470710161196213, 0.0005032350569763935, -0.004218438601146118, 0.0034978919780503624, 0.0011382825580901158, 0.0011473674418828904, -0.0008274639014131382, 0.0007184197652110912]",0.10526038593553497,0.1
channel_92,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_92.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_92.step,0.1,10,1.0,"[0.0, 0.04614643644522787, 0.3132820520452806, 0.3417251468490051, 0.4579090266029124, 0.6399464568242843, 0.6980104110070071, 0.7980530946583151, 0.8776428287605238, 0.9424353925259491, 1.0]","[-0.0013101144669965506, -0.0032519261376699497, -0.0028042040779790874, -0.00036077713889950003, 0.004425684003143379, 0.0023414634576091817, -0.0028475625182085022, 0.0035956113341889806, -0.0012179947699031894, 0.0035172218275251865, -0.0025830040201886913]",0.0973797710660069,0.1
channel_93,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_93.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_93.step,0.1,10,1.0,"[0.0, 0.22940616542857167, 0.38700124254320384, 0.4155865054782934, 0.5346555698027936, 0.6348673029978948, 0.7214817490053673, 0.7487486244992148, 0.862227748995854, 0.9518904143372006, 1.0]","[-0.00024694382116395835, 0.0025377067964395573, -0.0021487759958481126, -0.001649531224948653, 0.003456994006469722, 0.00020071912261488117, 0.0034273196880647214, -0.0005361050785629056, 0.004529751615601036, 0.0015079458971773672, -0.0038410113468075064]",0.0995061123576721,0.1
channel_94,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_94.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_94.step,0.1,10,1.0,"[0.0, 0.3372356054117379, 0.41171167749493914, 0.45372899877815726, 0.4923166642950771, 0.6057145428919892, 0.6283378967990879, 0.6989645316665274, 0.812876263512636, 0.9383249000168237, 1.0]","[0.0002187643468885593, -0.002203636708974698, -0.004679564106218229, 0.001143861065351858, -0.0012628199711764865, 0.0015133499874004641, -0.003913330291957316, -0.004862226447059498, -0.002517057521147073, -0.00043452677005947817, -0.0010592802583153276]",0.10043752869377712,0.1
channel_95,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_95.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_95.step,0.1,10,1.0,"[0.0, 0.1785665119687908, 0.21574733244342126, 0.2860418568207814, 0.42029857158714495, 0.4545056453771551, 0.611171188583375, 0.7377839396943761, 0.9080027851986717, 0.9392309476090445, 1.0]","[0.004424042508085226, -0.004777311793704001, 0.0010137276281134786, 0.002638440672883581, -0.002151924113501106, 0.002875555848632168, 0.001323550507663013, 0.0042916263227107, 0.004810048113537729, -0.004576538860012953, -0.0005506223897299382]",0.10884808501617046,0.1
channel_96,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_96.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_96.step,0.1,10,1.0,"[0.0, 0.069180191477752, 0.12732010582719366, 0.19276089358903964, 0.36547092956048643, 0.38846031853953833, 0.5964318757427447, 0.6454908970929782, 0.6940180743501987, 0.8112870183264597, 1.0]","[-0.00025123163524296086, -0.00369078687853501, -0.00448278508333609, 0.004454165724399486, -0.0023419058672493435, 4.0639065645509294e-05, -0.004092982339100315, -0.0007634487944939497, 0.004301055192501242, 2.4129936309383662e-05, 0.0047113515180232796]",0.09949753672951409,0.1
channel_97,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_97.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_97.step,0.1,10,1.0,"[0.0, 0.08090378357976188, 0.1319272134245678, 0.24386591475808633, 0.3490889344664718, 0.3802426903217392, 0.5037498899471519, 0.5565709816696789, 0.772339397213467, 0.9272832394942117, 1.0]","[-0.0019859936327981434, -0.004689303999301601, -0.001081622900899473, -0.0029981656941514053, 0.0018003493540789143, -0.003186785412341477, 0.001748127524058697, -0.0023652457181068238, -0.0014478216587880026, -0.0015113934795360252, 0.0021675175016360945]",0.09602801273440373,0.1
channel_98,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_98.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_98.step,0.1,10,1.0,"[0.0, 0.11511926232283845, 0.1608753066064126, 0.3586097277372776, 0.5292518071210967, 0.5683027752375607, 0.6006608257071313, 0.7245292251431751, 0.747627298552851, 0.7957239655352102, 1.0]","[-0.003692481866236815, 0.0030694422435403566, 0.004369072881309537, 0.001065321004079447, 0.002103591920228293, 0.0021358660990741744, 0.00492807957270445, -0.0015846173779837719, -0.003371434487572976, 0.0001916723491432147, 0.0003324980983170824]",0.09261503626752637,0.1
channel_99,/home/hantianl/Documents/PIDIF/2d_geometry_specs/rand_channel_small/channel_99.json,/home/hantianl/Documents/PIDIF/2d_geometry_step/rand_channel_small/channel_99.step,0.1,10,1.0,"[0.0, 0.14617473617207932, 0.5092807613612631, 0.5392979587879703, 0.6122677817784077, 0.673817947681567, 0.7111007870117818, 0.7820397479807641, 0.8768423793099471, 0.973874537574717, 1.0]","[-0.002206451878062709, -0.0030705826350651793, -0.0012137907256548142, -0.0011483226264403083, -0.0016099225939712096, -0.0017207611646929601, -0.004102687222587488, -0.004747950528738379, -0.0029788569984353346, 0.002566494274166154, 0.004908097655511222]",0.0955870962438746,0.1
